,Bihar_s(t),Bihar_e(t),Bihar_i(t),Bihar_r(t),UttarPradesh_s(t),UttarPradesh_e(t),UttarPradesh_i(t),UttarPradesh_r(t),Haryana_s(t),Haryana_e(t),Haryana_i(t),Haryana_r(t),MadhyaPradesh_s(t),MadhyaPradesh_e(t),MadhyaPradesh_i(t),MadhyaPradesh_r(t)
258,0.24148439427261445,0.0012669652356257883,0.0014240676135784606,0.7558246938459237,0.3296705368898569,0.008690311413108547,0.0088974009054443,0.6527420419308312,0.36936533768098545,0.007933399994186208,0.007906802104092996,0.6147957016000462,0.5299629114768274,0.03389255219370873,0.029126859743899444,0.40701813540909404
259,0.24132850426130928,0.0011784225202242245,0.001325012328436911,0.7561681818577719,0.32845967861659553,0.008211412852808605,0.008422630668022254,0.6549065690018145,0.3682130944983775,0.007538734994918141,0.007525069903712835,0.6167243419823023,0.5240291545314644,0.0331243042836769,0.02861110476924147,0.4142358952391468
260,0.2411835522550191,0.0010960281252890025,0.001232772421145754,0.7564877681662886,0.3273177304697478,0.007756925309857882,0.00797039960241136,0.6569552357572238,0.36711998376607197,0.007162060542748948,0.007159604890193195,0.6185595921802967,0.5182684896090956,0.03233842803888118,0.02807181507942028,0.4213217260961325
261,0.24104877296064725,0.0010193604425635728,0.001146889241739433,0.7567850983227921,0.3262409309555041,0.0073258305426029645,0.007539946505525589,0.6588935831356082,0.366083122825485,0.006802726350929497,0.0068099320104863135,0.62030546019241,0.5126811244482281,0.03153793839742464,0.027511356936048014,0.42827003904182875
262,0.24092345421416853,0.0009480260891963157,0.0010669334537789,0.7570617072105985,0.32522570544720875,0.006917125277957343,0.007130500870299723,0.660726959543775,0.365099753517652,0.0064600871779139845,0.006475566962001357,0.6219658337217434,0.5072667597125591,0.03072576284114068,0.026932098430454677,0.43507583783937515
263,0.24080693343864154,0.0008816581093927697,0.000992503462493527,0.7573190259572145,0.3242686589454795,0.0065298252447433805,0.0067412872555334576,0.6624605196934845,0.36416723854306093,0.006133505205127281,0.006156019203887775,0.6235444784272348,0.5020246234391277,0.029904726284170857,0.026336391983444337,0.44173471711678663
264,0.2406985942726278,0.0008199142097948374,0.0009232239165235022,0.7575583885687961,0.3233665687338572,0.006162968699426687,0.0063715291790244315,0.6640992245269326,0.3632830576331606,0.005822352255315588,0.005850794584356502,0.6250450369064781,0.4969535071981325,0.029077536564821062,0.02572655912528199,0.44824285593529395
265,0.24059786336097524,0.0007624752086766054,0.0008587440843526257,0.7577810383137378,0.3225163775758701,0.005815618377951598,0.006020453881487514,0.6656478413039316,0.3624448038106074,0.0055260114070274004,0.005559398077571726,0.6264710280841042,0.4920518019805499,0.028246773128016243,0.025104875547572198,0.4545970081673911
266,0.24050420737585176,0.0007090435643332749,0.0007987363321184021,0.7579881336954388,0.32171518688330036,0.00548686317239401,0.005687296232342806,0.6671109448512035,0.36165017959875356,0.005243878366396976,0.005281336174107001,0.6278258472400532,0.4873175337503605,0.02741487814169874,0.024473557407028553,0.4607944895244417
267,0.24041713023798725,0.0006593419435101174,0.0007428947245756189,0.7581807540616693,0.3209602497583766,0.005175819743641197,0.005371301665171285,0.6684929199720516,0.36089699313280227,0.004975362711956746,0.005016118865996276,0.6291127666685554,0.48274839896538996,0.026584149265716454,0.023834749481950412,0.46683316111047257
268,0.24033617054374595,0.0006131118943835082,0.0006909336930205093,0.7583599048365923,0.32024896425728017,0.004881633633613707,0.00507172876349815,0.6697979644848487,0.3601831543092687,0.004719888886285755,0.004763261382260077,0.6303349368014961,0.4783417991300987,0.02575673442677545,0.023190515072224714,0.4727114101944306
269,0.24026089915832582,0.0005701126160525557,0.000642586745827267,0.7585265224475366,0.3195788668824983,0.004603479897924861,0.004787851647089392,0.6710300927117282,0.35950667099027445,0.0044768969386870545,0.00452228576334313,0.6314953876870061,0.4740948741638397,0.024934628669201417,0.022542827155210204,0.47842812883527813
270,0.24019091685197924,0.0005301197252173559,0.000597605195450878,0.7586814791950948,0.3189476257567965,0.004340563587680237,0.004518961846778666,0.6721931399479854,0.35886564497488244,0.00424584314764256,0.004292722222354392,0.6325970310344312,0.4700045365864391,0.02411967274258031,0.021893560927650733,0.4839826885668593
271,0.24012585241986398,0.0004929242689783411,0.0005557571346494864,0.7588255871442504,0.31835303494837575,0.004092120016033873,0.004264369558287924,0.6732907666165432,0.3582582686089464,0.004026200453538691,0.004074110109238878,0.6336426622075866,0.4660674995495647,0.023313552852837333,0.021244488910141673,0.48937491751098566
272,0.24006536136362236,0.0004583320222671484,0.0005168267136074647,0.7589596008682452,0.31779301053287295,0.0038574146645610446,0.004023404618552834,0.6743264613232538,0.35768282240206184,0.0038174586124971347,0.0038659986275807637,0.6346349617371708,0.46228029586768243,0.022517802072844626,0.0205972773813073,0.4946050835016951
273,0.24000912233393717,0.00042616158099780953,0.00048061217314388844,0.7590842248796633,0.31726557952250417,0.003635742812942638,0.0037954186877870466,0.6753035501160068,0.35713766827903365,0.0036191245398435106,0.003667948559611891,0.6355765000008216,0.45863933104527055,0.021733805311526404,0.019953478394768243,0.49967384407196425
274,0.23995683591279302,0.00039624375153074514,0.0004469251630654207,0.7592001161403531,0.31676887588343566,0.003426429846229484,0.0035797857930358504,0.6762251996165396,0.35662124716792143,0.0034307226633725307,0.0034795327362342247,0.6364697388117824,0.45514090225507053,0.02096279865918657,0.019314528195024265,0.504582229714248
275,0.2399082251008987,0.0003684217847391192,0.00041559088958450873,0.75930788319252,0.3163011398211887,0.0032288299752367203,0.003375900067338111,0.6770944212754771,0.35613207818846243,0.003251794135670101,0.003300334809241268,0.6373170342459368,0.45178119682180584,0.020205878756741777,0.018681757679498544,0.5093316255654833
276,0.23986303163229902,0.00034254942749025797,0.0003864461222631676,0.7594080937856899,0.3158607072628286,0.0030423265763331485,0.0031831786014799466,0.6779140786985991,0.3556687523789284,0.003081897575297397,0.003129951306816086,0.6381206401182685,0.4485563434400456,0.01946400300395181,0.018056382224312217,0.5139237301552199
277,0.2398210155659391,0.0003184906744473235,0.00035933887658987,0.759501275850766,0.3154460071666816,0.0028663311255616277,0.003001060042162777,0.6786868928048347,0.35522993074119663,0.0029206085106193314,0.0029679909613056434,0.6388827111661889,0.44546241950445825,0.01873799802234581,0.01743951004019429,0.518360531256531
278,0.23978195361835342,0.0002961188452048749,0.0003341275126525709,0.7595879209915314,0.31505555595991547,0.002700282368239566,0.0028290058766947653,0.6794154469343909,0.35481434074326745,0.0027675191590503393,0.002814075656792393,0.6396053058202003,0.44249547529232713,0.01802856635287485,0.016832137664538886,0.5226442795137886
279,0.23974563802693727,0.00027531589225934095,0.00031068009112338664,0.7596684869574222,0.31468795288482987,0.0025436444477846226,0.002666500604047088,0.6801021932025791,0.3544207731218132,0.0026222375073672566,0.0026678406926392683,0.6402903900574908,0.43965154830048403,0.017336300211920834,0.016235152057636187,0.5267774582534884
280,0.23971187649148226,0.0002559724451458668,0.0002888742882088025,0.7597433977429052,0.31434187975474537,0.0023959079231333754,0.002513051007620282,0.6807494524537417,0.3540480818283744,0.002484387899290209,0.002528934404722533,0.6409398372469233,0.43692666648018685,0.01666167546860464,0.015649333275477628,0.5307627835992603
281,0.23968048888093438,0.00023798606414747036,0.0002685953578508208,0.7598130506648095,0.3140160869554982,0.002256587563334391,0.002368184135969755,0.6813594324844384,0.35369517470258427,0.002353610174708782,0.0023970175782138383,0.6415554389238035,0.4343168965831853,0.01600507288240624,0.01507536974622779,0.5346031196117101
282,0.23965130849233005,0.00022126188489546918,0.0002497369229307627,0.7598778136675859,0.31370939885200255,0.002125223070934094,0.002231447976777363,0.6819342212395267,0.3533610170191978,0.002229559933985304,0.0022717635741985247,0.6421389008519288,0.43181832442220597,0.015366769653470523,0.014513854733070495,0.5383015100147824
283,0.2396241802012741,0.00020571162058024607,0.00023219983222156265,0.7599380293136664,0.3134207057486077,0.002001377632348685,0.00210241003265767,0.6824757977256267,0.3530446260431685,0.0021119079192514606,0.0021528578009823718,0.6426918496159082,0.4294270802073493,0.014746952010920038,0.013965297994743267,0.5418611286105168
284,0.23959895978017257,0.0001912530270511421,0.00021589191416209063,0.7599940162463564,0.31314896167759737,0.0018846352064185868,0.0019806598209091836,0.6829860344343156,0.35274506943571227,0.00200033853183883,0.0020399992020173523,0.643215834209742,0.42713934174088375,0.014145733080768117,0.013430114146342185,0.5452852698555354
285,0.2395755131224048,0.0001778096035350443,0.0002007273633598517,0.7600460708784426,0.3128931803031851,0.0017746011285673664,0.0018658060785591646,0.6834667036289291,0.352461462478682,0.001894550225820365,0.0019328988153648745,0.6437123298594433,0.42495134662745154,0.013563151588409544,0.012908638271981708,0.5485773223356866
286,0.23955371557776414,0.0001653102410492742,0.0001866263129962174,0.7600944688359326,0.31265243176104457,0.0016709015486708844,0.0017574758270013377,0.683919482002524,0.35219296586913745,0.001794255241759324,0.0018312793232390851,0.6441827409451747,0.42285940006848044,0.012999176380108763,0.012401132869973838,0.5517407495049664
287,0.23953345117355138,0.00015368877596689282,0.0001735143670478664,0.7601394666511762,0.31242583899918563,0.0015731824163573538,0.0016553136500608457,0.6843459560736369,0.3519387831235379,0.0016991790978136381,0.0017348747057705657,0.6446284044521885,0.4208598829456924,0.01245371310661205,0.011907795005660993,0.554779067765564
288,0.23951461209607078,0.00014288364074166614,0.00016132233792988884,0.760181302893,0.312212575517454,0.0014811079071743265,0.001558982210423906,0.6847476255041886,0.3516981589115521,0.0016090596923430003,0.0016434305941748,0.6450505921812407,0.4189492535213814,0.011926615151989162,0.011428754440053781,0.5576958357101051
289,0.23949709816099748,0.00013283759229591605,0.00014998589209857556,0.7602201993223504,0.3120118626905683,0.0013943599490484006,0.0014681612587720957,0.685125907240852,0.3514703771510911,0.0015236470514852782,0.0015567037680128866,0.6454505134087214,0.41712405234381134,0.01141768742500816,0.010964080113163155,0.5604946389415467
290,0.2394808161760741,0.00012349737231254896,0.00013944513513767444,0.7602563622842179,0.3118229665336673,0.0013126374766348652,0.001382546574772324,0.6854821405541663,0.3512547586806009,0.0014427029210271926,0.0014744616134361953,0.6458293181642463,0.41538090736365185,0.010926691740550318,0.010513787461783091,0.563179072257544
291,0.2394656795042024,0.00011481346317025226,0.00012964433643788064,0.7602899836639317,0.31164519539898083,0.001235655810417789,0.0013018492228178118,0.6858175907070245,0.35105065956434756,0.0013660004265933392,0.0013964817106466583,0.6461880996777231,0.41371653677926806,0.010453350355578128,0.010077844317254656,0.5657527273714285
292,0.23945160759796294,0.00010673980355966505,0.00012053166000098289,0.7603212419062186,0.31147789768575834,0.0011631455516132466,0.001225795339646948,0.6861334525622224,0.35085746938807005,0.0012933234257422712,0.0013225517520789002,0.6465278968134195,0.4121277502235199,0.00999735324536368,0.009656172853692102,0.5682191825009537
293,0.23943852558681972,9.92335624884919e-05,0.00011205889827835786,0.7603503029201557,0.31132045963755506,0.0010948519374458462,0.0011541254191525627,0.6864308541450875,0.3506746096272419,0.0012244661282796293,0.0012524691592913034,0.6468496964644979,0.4106114504204626,0.009558362188706149,0.00924865429165247,0.5705819919227081
294,0.23942636382979204,9.225489178626559e-05,0.00010418118538596278,0.760377321060778,0.31117230291216336,0.0010305341069600708,0.0010865935052440452,0.6867108606148735,0.35050153183013044,0.001159232662426722,0.0011860406361194457,0.6471544362506341,0.40916463457010693,0.009136015042423751,0.008855134330793577,0.5728446748802051
295,0.2394150576172466,8.576675783124634e-05,9.685680838589614e-05,0.7604024397842787,0.311032882927215,0.0009699645563545241,0.001022966652837362,0.686974477002834,0.35033771636386307,0.001097436748882093,0.0011230818602691677,0.6474430064062964,0.4077843947307882,0.00872992866016483,0.008475426781745312,0.5750107086508309
296,0.23940454672051117,7.97346818286054e-05,9.004692752284138e-05,0.7604257926378798,0.3109016863770907,0.00091292819693219,0.0009630242372917452,0.6872226523279262,0.35018267052022256,0.0010389011269702386,0.0010634170935864735,0.6477162526385314,0.406467917629558,0.008339704214833158,0.00810931792788502,0.5770835190512531
297,0.23939477536094672,7.412672599211613e-05,8.371555325776539e-05,0.7604475033275458,0.31077823106514324,0.000859222360174207,0.0009065578459119095,0.6874562798680115,0.35003592839776965,0.0009834575605409104,0.0010068791217650085,0.6479749762992352,0.4052124851287895,0.007964927079501092,0.007756567337726439,0.5790664792775123
298,0.23938569159633796,6.891313858191018e-05,7.782916230486321e-05,0.7604676870705177,0.3106620624007937,0.0008086553656108646,0.0008533702364711099,0.6876762031363652,0.3498970481788813,0.0009309459295803544,0.0009533086490036132,0.6482199386218455,0.40401547200253035,0.007605173695441718,0.0074169139746692895,0.580962899150888
299,0.2393772468247422,6.406607837337023e-05,7.235638100163151e-05,0.7604864516836253,0.310552750706973,0.0007610457209358203,0.0008032744476604906,0.6878832202636714,0.3497656101190059,0.0008812137648606603,0.0009025538023831622,0.6484518636930611,0.40287434766140723,0.007260016318075093,0.007090082325946644,0.5827760125181003
